TECNOLOGIA INSTALADA,INSTITUCION,TURNO/HORARIO,NIVEL,REGION,MUNICIPIO,LOCALIDAD,DOMICILIO,ESTATUS,CODIGO POSTAL
0.0,20.0,74.0,97.0,1.0,99.0,94.0,2096.0,1.0,47700.0
0.0,20.0,58.0,87.0,2.0,40.0,346.0,3780.0,0.0,44900.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,268.0,1.0,44810.0
1.0,20.0,74.0,107.0,13.0,2.0,203.0,4674.0,2.0,46750.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,4432.0,0.0,45618.0
1.0,20.0,79.0,103.0,13.0,37.0,328.0,271.0,2.0,46500.0
1.0,20.0,74.0,103.0,10.0,98.0,146.0,2453.0,2.0,49250.0
0.0,20.0,74.0,7.0,1.0,99.0,959.0,1145.0,1.0,47600.0
1.0,20.0,74.0,103.0,5.0,22.0,127.0,981.0,2.0,48970.0
1.0,22.0,74.0,103.0,10.0,92.0,936.0,2756.0,2.0,49340.0
0.0,20.0,74.0,97.0,10.0,126.0,194.0,4270.0,0.0,45750.0
0.0,20.0,79.0,103.0,1.0,99.0,805.0,1779.0,1.0,47722.0
0.0,20.0,79.0,97.0,2.0,35.0,542.0,810.0,0.0,45693.0
1.0,20.0,74.0,107.0,10.0,38.0,760.0,2187.0,2.0,49130.0
0.0,25.0,74.0,103.0,13.0,37.0,346.0,3437.0,2.0,45400.0
1.0,20.0,74.0,97.0,1.0,99.0,750.0,1405.0,2.0,47600.0
0.0,20.0,74.0,103.0,1.0,99.0,805.0,3740.0,0.0,47728.0
1.0,20.0,74.0,87.0,4.0,69.0,721.0,882.0,2.0,48338.0
0.0,11.0,74.0,103.0,10.0,114.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,97.0,1.0,99.0,959.0,2099.0,0.0,47600.0
1.0,20.0,74.0,12.0,3.0,64.0,660.0,297.0,2.0,47940.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4647.0,0.0,45060.0
1.0,20.0,74.0,107.0,1.0,79.0,830.0,1.0,2.0,47170.0
1.0,20.0,74.0,7.0,3.0,64.0,651.0,764.0,2.0,47899.0
0.0,20.0,74.0,107.0,10.0,128.0,1036.0,993.0,1.0,49600.0
1.0,20.0,74.0,103.0,9.0,27.0,161.0,947.0,2.0,48150.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,1317.0,2.0,45180.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,2942.0,2.0,45620.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,3087.0,1.0,45418.0
0.0,20.0,74.0,97.0,2.0,35.0,816.0,2077.0,0.0,45685.0
1.0,20.0,74.0,103.0,13.0,23.0,134.0,2325.0,2.0,48500.0
1.0,20.0,74.0,12.0,0.0,56.0,507.0,1517.0,2.0,47400.0
0.0,20.0,79.0,97.0,13.0,101.0,973.0,2737.0,1.0,46760.0
1.0,20.0,74.0,107.0,2.0,107.0,987.0,497.0,2.0,45400.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,2069.0,2.0,44760.0
0.0,22.0,74.0,103.0,2.0,127.0,782.0,1096.0,0.0,45100.0
0.0,20.0,74.0,97.0,13.0,37.0,328.0,2820.0,0.0,46500.0
0.0,20.0,74.0,103.0,1.0,83.0,849.0,341.0,0.0,47140.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,4389.0,1.0,45200.0
1.0,20.0,79.0,103.0,5.0,26.0,965.0,4726.0,2.0,48965.0
1.0,20.0,74.0,103.0,9.0,90.0,932.0,381.0,2.0,48200.0
1.0,20.0,74.0,103.0,13.0,89.0,929.0,4115.0,2.0,45300.0
0.0,20.0,74.0,103.0,0.0,77.0,152.0,1405.0,0.0,47000.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,222.0,1.0,45530.0
1.0,7.0,74.0,103.0,1.0,99.0,346.0,584.0,2.0,45400.0
1.0,20.0,74.0,103.0,2.0,127.0,452.0,2291.0,2.0,45200.0
0.0,13.0,74.0,103.0,13.0,101.0,973.0,48.0,1.0,46760.0
0.0,20.0,74.0,97.0,2.0,132.0,249.0,1405.0,1.0,45435.0
1.0,20.0,79.0,103.0,2.0,1.0,73.0,2602.0,2.0,45720.0
0.0,13.0,74.0,103.0,2.0,35.0,542.0,3844.0,1.0,45690.0
0.0,22.0,74.0,103.0,10.0,126.0,68.0,2891.0,0.0,45755.0
0.0,20.0,74.0,83.0,1.0,48.0,379.0,1193.0,0.0,47950.0
0.0,14.0,74.0,103.0,2.0,127.0,1034.0,736.0,1.0,45189.0
0.0,20.0,74.0,97.0,13.0,4.0,917.0,3896.0,1.0,45380.0
0.0,22.0,74.0,103.0,5.0,12.0,19.0,2559.0,0.0,48920.0
0.0,20.0,74.0,103.0,13.0,23.0,787.0,2836.0,1.0,48520.0
1.0,20.0,74.0,103.0,13.0,89.0,929.0,2404.0,2.0,45300.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,642.0,2.0,45085.0
1.0,20.0,74.0,107.0,4.0,69.0,77.0,1405.0,2.0,48292.0
0.0,11.0,74.0,103.0,2.0,40.0,346.0,527.0,1.0,45400.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,4548.0,1.0,49090.0
0.0,20.0,74.0,103.0,2.0,103.0,128.0,766.0,1.0,45640.0
0.0,23.0,74.0,103.0,2.0,40.0,346.0,2884.0,1.0,45400.0
0.0,20.0,74.0,103.0,6.0,24.0,126.0,1405.0,1.0,46200.0
1.0,22.0,74.0,103.0,2.0,107.0,987.0,4394.0,2.0,45426.0
0.0,23.0,74.0,103.0,1.0,0.0,346.0,1101.0,1.0,45400.0
0.0,20.0,79.0,103.0,3.0,130.0,1039.0,151.0,0.0,45980.0
0.0,20.0,74.0,103.0,1.0,99.0,51.0,1405.0,0.0,47600.0
1.0,20.0,74.0,107.0,5.0,12.0,55.0,1513.0,2.0,48900.0
0.0,23.0,74.0,73.0,2.0,127.0,346.0,3764.0,1.0,45101.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,4536.0,1.0,45402.0
0.0,20.0,74.0,107.0,13.0,23.0,91.0,2571.0,0.0,48510.0
0.0,20.0,79.0,103.0,1.0,46.0,111.0,1418.0,0.0,47120.0
0.0,20.0,74.0,103.0,2.0,132.0,235.0,1424.0,0.0,45445.0
0.0,20.0,74.0,103.0,2.0,35.0,820.0,2888.0,0.0,45694.0
0.0,20.0,74.0,107.0,13.0,82.0,366.0,1848.0,1.0,46770.0
0.0,20.0,74.0,103.0,2.0,103.0,498.0,1349.0,0.0,45655.0
0.0,20.0,74.0,107.0,3.0,68.0,833.0,4626.0,0.0,45963.0
0.0,20.0,74.0,103.0,0.0,77.0,10.0,1405.0,1.0,47110.0
0.0,20.0,74.0,103.0,2.0,103.0,871.0,1741.0,1.0,45650.0
0.0,20.0,74.0,103.0,1.0,124.0,426.0,1405.0,1.0,47300.0
1.0,20.0,74.0,83.0,13.0,4.0,29.0,701.0,2.0,45380.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,2732.0,0.0,45400.0
0.0,20.0,74.0,7.0,2.0,103.0,871.0,1258.0,0.0,45650.0
0.0,20.0,74.0,103.0,1.0,124.0,231.0,1405.0,1.0,47300.0
0.0,11.0,74.0,103.0,10.0,114.0,346.0,1405.0,1.0,45400.0
3.0,20.0,74.0,107.0,3.0,13.0,441.0,1405.0,2.0,47945.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,2717.0,1.0,45400.0
1.0,7.0,74.0,103.0,10.0,131.0,346.0,448.0,2.0,45400.0
0.0,18.0,74.0,103.0,3.0,47.0,374.0,983.0,0.0,45400.0
0.0,20.0,74.0,103.0,1.0,83.0,496.0,1405.0,0.0,47140.0
0.0,20.0,74.0,97.0,1.0,124.0,406.0,1405.0,1.0,47300.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,3696.0,2.0,45188.0
1.0,20.0,74.0,103.0,1.0,99.0,959.0,3531.0,2.0,47660.0
0.0,20.0,74.0,103.0,2.0,127.0,971.0,219.0,1.0,45200.0
0.0,13.0,74.0,103.0,3.0,53.0,395.0,4167.0,1.0,47710.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,1388.0,0.0,45400.0
1.0,20.0,74.0,107.0,3.0,19.0,118.0,1338.0,2.0,45900.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,937.0,1.0,44990.0
1.0,20.0,74.0,103.0,3.0,53.0,395.0,2832.0,2.0,47910.0
0.0,20.0,79.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
0.0,20.0,74.0,103.0,1.0,99.0,94.0,1292.0,0.0,47700.0
1.0,22.0,74.0,103.0,13.0,78.0,829.0,3471.0,2.0,46560.0
1.0,20.0,74.0,103.0,2.0,103.0,397.0,3908.0,2.0,45670.0
1.0,20.0,74.0,107.0,10.0,128.0,1036.0,1482.0,2.0,49630.0
0.0,20.0,74.0,107.0,3.0,10.0,781.0,138.0,0.0,47755.0
1.0,18.0,74.0,103.0,2.0,6.0,36.0,4132.0,2.0,45400.0
0.0,20.0,74.0,97.0,13.0,4.0,29.0,1305.0,1.0,45380.0
0.0,20.0,74.0,103.0,3.0,68.0,699.0,924.0,0.0,45950.0
1.0,20.0,74.0,103.0,1.0,46.0,372.0,4116.0,2.0,47120.0
1.0,20.0,58.0,7.0,2.0,132.0,1041.0,1268.0,2.0,45430.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,2903.0,0.0,45230.0
0.0,20.0,74.0,97.0,10.0,94.0,318.0,1574.0,1.0,49240.0
1.0,20.0,74.0,103.0,12.0,25.0,148.0,4030.0,2.0,49170.0
0.0,22.0,74.0,103.0,13.0,89.0,105.0,3155.0,1.0,45325.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,1029.0,2.0,44800.0
1.0,20.0,74.0,107.0,0.0,97.0,953.0,3945.0,2.0,47200.0
0.0,23.0,74.0,103.0,3.0,102.0,979.0,1405.0,1.0,45400.0
0.0,20.0,74.0,103.0,1.0,76.0,864.0,1472.0,0.0,47190.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,1345.0,2.0,45133.0
1.0,20.0,74.0,103.0,3.0,30.0,171.0,3598.0,2.0,47980.0
0.0,20.0,74.0,103.0,2.0,28.0,605.0,1405.0,1.0,45480.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,1287.0,2.0,44320.0
0.0,20.0,74.0,107.0,0.0,56.0,378.0,1405.0,0.0,47400.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,3788.0,0.0,45400.0
0.0,20.0,79.0,97.0,13.0,89.0,929.0,3533.0,1.0,45300.0
0.0,20.0,74.0,97.0,1.0,124.0,231.0,1405.0,0.0,47320.0
1.0,17.0,31.0,84.0,3.0,50.0,382.0,2363.0,2.0,45800.0
0.0,20.0,74.0,103.0,0.0,56.0,441.0,1405.0,0.0,47420.0
0.0,20.0,74.0,103.0,2.0,103.0,498.0,1098.0,0.0,45655.0
1.0,20.0,74.0,107.0,1.0,99.0,959.0,3407.0,2.0,47690.0
0.0,20.0,74.0,97.0,13.0,2.0,20.0,3869.0,0.0,46730.0
1.0,20.0,74.0,103.0,13.0,32.0,185.0,1371.0,2.0,45350.0
0.0,20.0,79.0,83.0,13.0,89.0,279.0,2831.0,0.0,45310.0
0.0,23.0,74.0,33.0,12.0,91.0,346.0,1264.0,2.0,45400.0
1.0,17.0,74.0,103.0,3.0,19.0,118.0,575.0,2.0,45900.0
1.0,20.0,74.0,103.0,10.0,126.0,1032.0,3308.0,2.0,45750.0
1.0,22.0,74.0,103.0,1.0,6.0,36.0,1093.0,2.0,47180.0
1.0,20.0,77.0,103.0,2.0,127.0,1034.0,2725.0,2.0,45190.0
1.0,17.0,23.0,86.0,2.0,40.0,634.0,1518.0,2.0,44200.0
0.0,20.0,74.0,103.0,4.0,106.0,655.0,3589.0,1.0,48450.0
0.0,20.0,74.0,97.0,10.0,105.0,159.0,1405.0,1.0,49750.0
1.0,20.0,79.0,107.0,10.0,75.0,785.0,988.0,2.0,49700.0
0.0,20.0,74.0,103.0,12.0,93.0,158.0,1405.0,1.0,49900.0
0.0,11.0,74.0,0.0,1.0,6.0,36.0,1605.0,1.0,45400.0
0.0,20.0,74.0,103.0,2.0,35.0,816.0,1280.0,1.0,45685.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2093.0,0.0,44810.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,2563.0,0.0,44960.0
1.0,20.0,74.0,103.0,5.0,12.0,209.0,2751.0,2.0,48918.0
0.0,20.0,74.0,103.0,2.0,35.0,820.0,4612.0,1.0,45694.0
0.0,20.0,74.0,97.0,2.0,28.0,577.0,1405.0,1.0,45486.0
3.0,20.0,79.0,107.0,3.0,50.0,774.0,329.0,2.0,45840.0
0.0,20.0,79.0,103.0,2.0,132.0,447.0,759.0,0.0,45438.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,2152.0,0.0,45530.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,571.0,2.0,44220.0
0.0,20.0,74.0,107.0,1.0,99.0,94.0,155.0,1.0,47700.0
0.0,23.0,74.0,103.0,2.0,40.0,1034.0,4058.0,1.0,45400.0
1.0,20.0,79.0,103.0,5.0,17.0,944.0,944.0,2.0,48946.0
0.0,20.0,74.0,103.0,3.0,130.0,418.0,2991.0,0.0,45992.0
0.0,13.0,74.0,103.0,2.0,104.0,983.0,4138.0,1.0,45615.0
0.0,20.0,74.0,103.0,2.0,132.0,808.0,93.0,0.0,45445.0
1.0,20.0,74.0,103.0,10.0,131.0,132.0,433.0,2.0,49000.0
1.0,23.0,74.0,103.0,1.0,0.0,4.0,358.0,2.0,45400.0
0.0,7.0,74.0,103.0,1.0,6.0,346.0,3594.0,1.0,45400.0
1.0,11.0,74.0,103.0,2.0,35.0,387.0,1952.0,2.0,45400.0
1.0,20.0,74.0,107.0,12.0,25.0,148.0,1506.0,2.0,49170.0
1.0,20.0,74.0,103.0,3.0,64.0,660.0,4217.0,2.0,47860.0
1.0,20.0,74.0,103.0,2.0,44.0,368.0,4120.0,2.0,45850.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,1902.0,2.0,44810.0
1.0,11.0,74.0,103.0,2.0,107.0,317.0,3352.0,2.0,45400.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,1894.0,1.0,45405.0
0.0,20.0,74.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
1.0,20.0,74.0,107.0,2.0,103.0,827.0,1736.0,2.0,45665.0
0.0,23.0,74.0,103.0,2.0,107.0,346.0,602.0,1.0,45400.0
1.0,20.0,79.0,103.0,0.0,56.0,272.0,2309.0,2.0,47500.0
0.0,20.0,74.0,97.0,4.0,106.0,1017.0,3364.0,1.0,48450.0
1.0,20.0,74.0,83.0,5.0,17.0,487.0,4168.0,2.0,48930.0
0.0,20.0,74.0,103.0,3.0,10.0,282.0,1405.0,0.0,47750.0
0.0,7.0,74.0,103.0,10.0,75.0,346.0,3282.0,1.0,45400.0
1.0,20.0,74.0,107.0,10.0,98.0,956.0,3845.0,2.0,49250.0
0.0,20.0,74.0,103.0,10.0,11.0,169.0,213.0,1.0,49200.0
1.0,20.0,74.0,103.0,8.0,52.0,388.0,1613.0,2.0,48600.0
1.0,1.0,74.0,8.0,8.0,96.0,952.0,2159.0,2.0,45400.0
1.0,20.0,74.0,103.0,4.0,69.0,721.0,3512.0,2.0,48290.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2723.0,2.0,44360.0
1.0,20.0,74.0,103.0,9.0,58.0,617.0,1492.0,2.0,46900.0
0.0,20.0,74.0,97.0,2.0,28.0,309.0,1405.0,1.0,45480.0
0.0,23.0,74.0,24.0,1.0,48.0,346.0,2576.0,0.0,45400.0
0.0,20.0,74.0,103.0,10.0,114.0,1000.0,411.0,0.0,49800.0
1.0,22.0,74.0,103.0,1.0,118.0,1010.0,2290.0,2.0,47380.0
0.0,17.0,19.0,84.0,10.0,126.0,1032.0,2117.0,0.0,45750.0
1.0,20.0,74.0,103.0,9.0,84.0,869.0,1568.0,2.0,46990.0
1.0,1.0,74.0,103.0,6.0,61.0,632.0,4146.0,2.0,45400.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,4073.0,1.0,45625.0
0.0,20.0,74.0,103.0,2.0,103.0,498.0,1367.0,0.0,45655.0
0.0,11.0,74.0,103.0,0.0,116.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,107.0,1.0,118.0,453.0,1405.0,1.0,47380.0
0.0,22.0,74.0,103.0,2.0,104.0,983.0,4105.0,1.0,45601.0
0.0,20.0,74.0,97.0,10.0,87.0,921.0,1570.0,1.0,49300.0
1.0,11.0,74.0,103.0,2.0,127.0,1034.0,4126.0,2.0,45400.0
0.0,20.0,74.0,97.0,12.0,67.0,270.0,1909.0,1.0,49880.0
0.0,20.0,79.0,103.0,2.0,103.0,353.0,1330.0,1.0,45655.0
0.0,20.0,74.0,107.0,2.0,35.0,816.0,142.0,1.0,45685.0
0.0,20.0,74.0,103.0,0.0,56.0,559.0,1405.0,0.0,47400.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,3683.0,1.0,44700.0
0.0,20.0,74.0,103.0,1.0,0.0,4.0,3379.0,1.0,45470.0
1.0,20.0,74.0,103.0,6.0,24.0,147.0,2805.0,2.0,46200.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,333.0,1.0,44360.0
1.0,20.0,74.0,103.0,5.0,17.0,487.0,2538.0,2.0,48930.0
1.0,22.0,74.0,103.0,3.0,19.0,50.0,2802.0,2.0,45930.0
0.0,20.0,74.0,107.0,13.0,23.0,8.0,3997.0,0.0,48510.0
1.0,20.0,74.0,12.0,2.0,127.0,1034.0,4480.0,2.0,45070.0
0.0,20.0,74.0,97.0,13.0,78.0,33.0,4246.0,1.0,46560.0
0.0,23.0,74.0,103.0,2.0,127.0,346.0,2905.0,1.0,45400.0
0.0,22.0,74.0,103.0,2.0,127.0,1034.0,570.0,1.0,45190.0
0.0,14.0,74.0,103.0,2.0,132.0,1041.0,996.0,1.0,45430.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,4073.0,0.0,45625.0
0.0,20.0,74.0,103.0,2.0,51.0,297.0,1176.0,1.0,45899.0
0.0,13.0,74.0,103.0,2.0,107.0,987.0,655.0,1.0,44860.0
0.0,20.0,58.0,103.0,2.0,40.0,346.0,3291.0,1.0,44930.0
1.0,20.0,74.0,107.0,3.0,53.0,347.0,1405.0,2.0,47925.0
0.0,20.0,77.0,103.0,2.0,40.0,346.0,1212.0,0.0,44960.0
1.0,20.0,74.0,103.0,5.0,17.0,487.0,164.0,2.0,48930.0
1.0,22.0,74.0,103.0,5.0,12.0,55.0,2684.0,2.0,48900.0
1.0,20.0,79.0,103.0,4.0,69.0,721.0,3500.0,2.0,48327.0
1.0,22.0,74.0,103.0,0.0,77.0,824.0,409.0,2.0,47010.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,3036.0,1.0,45580.0
0.0,11.0,47.0,103.0,10.0,131.0,1040.0,4178.0,1.0,45400.0
0.0,20.0,74.0,107.0,2.0,132.0,1041.0,414.0,0.0,45430.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,2664.0,1.0,49000.0
1.0,22.0,74.0,103.0,9.0,58.0,617.0,4283.0,2.0,46900.0
1.0,22.0,74.0,103.0,13.0,2.0,203.0,4240.0,2.0,46750.0
0.0,20.0,79.0,103.0,2.0,103.0,498.0,1349.0,0.0,45655.0
0.0,20.0,74.0,107.0,10.0,114.0,696.0,1405.0,1.0,49830.0
0.0,20.0,74.0,103.0,1.0,118.0,453.0,1405.0,1.0,47380.0
0.0,20.0,74.0,103.0,2.0,127.0,565.0,901.0,1.0,45065.0
1.0,20.0,74.0,107.0,10.0,3.0,28.0,17.0,2.0,49370.0
0.0,20.0,74.0,103.0,10.0,114.0,1000.0,3973.0,0.0,49800.0
0.0,20.0,74.0,103.0,2.0,35.0,816.0,1542.0,0.0,45685.0
1.0,22.0,74.0,103.0,2.0,103.0,981.0,2263.0,2.0,45640.0
1.0,17.0,74.0,103.0,10.0,129.0,1038.0,2.0,2.0,45400.0
0.0,20.0,79.0,103.0,2.0,35.0,820.0,748.0,1.0,45694.0
1.0,20.0,74.0,7.0,4.0,69.0,721.0,1522.0,2.0,48290.0
0.0,11.0,74.0,103.0,12.0,93.0,346.0,1405.0,1.0,45400.0
1.0,20.0,74.0,103.0,2.0,127.0,452.0,4328.0,2.0,45200.0
0.0,20.0,74.0,97.0,1.0,6.0,36.0,2767.0,1.0,47183.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,491.0,0.0,44980.0
0.0,17.0,17.0,96.0,5.0,12.0,54.0,4290.0,1.0,48900.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,4250.0,1.0,45400.0
0.0,20.0,74.0,103.0,5.0,54.0,439.0,1649.0,1.0,48850.0
0.0,20.0,74.0,83.0,2.0,103.0,498.0,545.0,0.0,45655.0
3.0,20.0,79.0,107.0,13.0,41.0,356.0,4582.0,2.0,46440.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,694.0,2.0,45170.0
0.0,20.0,74.0,97.0,8.0,96.0,952.0,3539.0,1.0,48570.0
0.0,20.0,79.0,103.0,8.0,95.0,726.0,948.0,1.0,48540.0
1.0,20.0,74.0,87.0,2.0,40.0,346.0,1024.0,2.0,44380.0
1.0,20.0,74.0,103.0,2.0,87.0,1009.0,2353.0,2.0,49330.0
0.0,20.0,74.0,103.0,2.0,107.0,483.0,4529.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,45.0,853.0,4392.0,0.0,45260.0
0.0,14.0,74.0,103.0,1.0,48.0,379.0,1083.0,0.0,45400.0
1.0,20.0,74.0,107.0,8.0,117.0,1006.0,632.0,2.0,48000.0
1.0,22.0,74.0,103.0,2.0,103.0,889.0,1785.0,2.0,45640.0
1.0,7.0,74.0,103.0,5.0,12.0,346.0,3513.0,2.0,45400.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,4406.0,1.0,45406.0
1.0,20.0,79.0,103.0,12.0,59.0,621.0,1649.0,2.0,49500.0
1.0,7.0,74.0,103.0,0.0,36.0,346.0,4462.0,2.0,45400.0
1.0,20.0,79.0,103.0,13.0,80.0,835.0,3173.0,2.0,46540.0
3.0,20.0,74.0,107.0,8.0,52.0,592.0,2257.0,2.0,48630.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,3113.0,2.0,45010.0
0.0,20.0,74.0,103.0,13.0,5.0,572.0,3217.0,1.0,46726.0
1.0,20.0,74.0,107.0,13.0,57.0,615.0,3205.0,2.0,46470.0
1.0,20.0,74.0,103.0,13.0,101.0,973.0,3179.0,2.0,46760.0
1.0,20.0,74.0,103.0,13.0,82.0,305.0,265.0,2.0,46785.0
1.0,20.0,79.0,103.0,13.0,89.0,929.0,370.0,2.0,45300.0
1.0,20.0,74.0,107.0,3.0,13.0,413.0,1405.0,2.0,47940.0
0.0,20.0,74.0,97.0,2.0,35.0,542.0,4515.0,1.0,45692.0
1.0,18.0,74.0,103.0,2.0,40.0,346.0,1027.0,2.0,44440.0
1.0,20.0,74.0,107.0,10.0,87.0,921.0,3956.0,2.0,49300.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,2111.0,2.0,45190.0
0.0,17.0,29.0,89.0,13.0,5.0,196.0,3818.0,1.0,46600.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,4550.0,2.0,45500.0
1.0,20.0,74.0,103.0,3.0,13.0,57.0,2830.0,2.0,47930.0
1.0,22.0,74.0,103.0,0.0,36.0,322.0,328.0,2.0,45270.0
0.0,20.0,79.0,97.0,3.0,10.0,48.0,3258.0,1.0,47750.0
0.0,20.0,74.0,107.0,13.0,41.0,129.0,1405.0,1.0,46440.0
1.0,20.0,74.0,103.0,10.0,98.0,131.0,319.0,2.0,49280.0
0.0,20.0,74.0,97.0,13.0,32.0,185.0,1765.0,1.0,45350.0
1.0,20.0,74.0,103.0,13.0,23.0,134.0,75.0,2.0,48500.0
1.0,20.0,74.0,103.0,13.0,57.0,615.0,3130.0,2.0,46470.0
0.0,22.0,74.0,103.0,6.0,85.0,901.0,4740.0,0.0,46240.0
0.0,20.0,74.0,109.0,5.0,54.0,439.0,4089.0,1.0,48850.0
1.0,17.0,28.0,84.0,13.0,82.0,843.0,4744.0,2.0,46770.0
0.0,20.0,79.0,103.0,13.0,89.0,279.0,2831.0,1.0,45310.0
3.0,20.0,74.0,107.0,2.0,127.0,777.0,1405.0,2.0,45205.0
0.0,20.0,74.0,103.0,13.0,32.0,359.0,3323.0,0.0,45368.0
1.0,20.0,74.0,103.0,10.0,126.0,1032.0,3617.0,2.0,45750.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,3515.0,0.0,45190.0
0.0,17.0,29.0,84.0,8.0,96.0,952.0,2147.0,2.0,48570.0
0.0,20.0,79.0,103.0,13.0,5.0,195.0,792.0,1.0,46725.0
1.0,20.0,79.0,103.0,10.0,131.0,132.0,2224.0,2.0,49000.0
0.0,20.0,79.0,103.0,10.0,128.0,284.0,4020.0,1.0,49605.0
0.0,20.0,74.0,97.0,13.0,23.0,910.0,2058.0,1.0,48500.0
0.0,20.0,79.0,97.0,2.0,132.0,1041.0,2566.0,0.0,45430.0
0.0,20.0,74.0,97.0,0.0,56.0,469.0,1405.0,0.0,47470.0
0.0,20.0,74.0,103.0,5.0,54.0,439.0,2562.0,1.0,48880.0
0.0,20.0,74.0,103.0,2.0,45.0,437.0,2930.0,0.0,45260.0
1.0,22.0,74.0,103.0,2.0,1.0,5.0,2882.0,2.0,45700.0
0.0,6.0,74.0,103.0,1.0,48.0,379.0,1405.0,0.0,45400.0
1.0,20.0,79.0,103.0,5.0,12.0,55.0,4227.0,2.0,48900.0
1.0,20.0,58.0,7.0,1.0,6.0,36.0,2048.0,2.0,47180.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,1186.0,1.0,45400.0
0.0,20.0,74.0,107.0,5.0,12.0,739.0,3430.0,0.0,48919.0
1.0,20.0,74.0,103.0,2.0,44.0,578.0,2480.0,2.0,45850.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,926.0,1.0,44680.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,3056.0,1.0,44580.0
3.0,20.0,79.0,7.0,13.0,100.0,295.0,1749.0,2.0,46430.0
1.0,20.0,74.0,107.0,1.0,48.0,807.0,1405.0,2.0,47970.0
0.0,22.0,74.0,103.0,10.0,128.0,1023.0,2271.0,1.0,49690.0
1.0,17.0,74.0,103.0,2.0,32.0,38.0,559.0,2.0,45350.0
1.0,20.0,74.0,107.0,2.0,104.0,983.0,4299.0,2.0,45500.0
1.0,22.0,74.0,103.0,13.0,80.0,835.0,1634.0,2.0,46540.0
0.0,20.0,74.0,107.0,13.0,5.0,900.0,2583.0,1.0,46600.0
1.0,20.0,79.0,7.0,5.0,123.0,1025.0,3236.0,2.0,48800.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,4681.0,0.0,45070.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,2125.0,1.0,45520.0
0.0,17.0,28.0,89.0,13.0,82.0,889.0,3516.0,1.0,46790.0
1.0,20.0,77.0,103.0,2.0,127.0,1034.0,470.0,2.0,45130.0
1.0,20.0,74.0,107.0,2.0,104.0,983.0,4101.0,2.0,45525.0
1.0,20.0,77.0,103.0,10.0,87.0,921.0,4111.0,2.0,49300.0
0.0,20.0,74.0,103.0,1.0,124.0,616.0,2878.0,0.0,47330.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,1206.0,0.0,44920.0
